Timestamp                       Thread     Type        Activity             PID    TTL  
2026-02-21 04:08:22.399409+0530 0x4dcfc4   Default     0x8b448f             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x16b69ba08) wifi1Event
2026-02-21 04:08:22.399441+0530 0x4dcfc4   Default     0x8b448f             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] @WifiLogic, handleInput, System::LeechLocation
2026-02-21 04:08:22.399604+0530 0x4dcfc4   Default     0x8b448f             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] {"msg":"CLWifi1SystemLogic::apply", "event":elapsed, "begin_mach":7233710462779, "end_mach":7233710465720, "elapsed_s":"0.000122542", "event":System::LeechLocation, "now_s":"793319902.398640990"}
2026-02-21 04:08:22.399636+0530 0x4dcfc4   Default     0x8b448f             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x16b69ba08) wifi1Event
2026-02-21 04:08:22.399713+0530 0x4dcfc4   Default     0x8b448f             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x16b69ba08) wifi1Event
2026-02-21 04:08:22.399769+0530 0x4dcfc4   Default     0x8b448f             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] @WifiLogic, handleInput, System::LeechLocation
2026-02-21 04:08:22.399924+0530 0x4dcfc4   Default     0x8b448f             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] {"msg":"CLWifi1SystemLogic::apply", "event":elapsed, "begin_mach":7233710471481, "end_mach":7233710473414, "elapsed_s":"0.000080542", "event":System::LeechLocation, "now_s":"793319902.399013996"}
2026-02-21 04:08:22.399999+0530 0x4dcfc4   Default     0x8b448f             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x16b69ba08) wifi1Event
2026-02-21 04:08:23.314308+0530 0x4f3328   Default     0x0                  15614  0    homed: (HomeKitDaemonLegacy) [com.apple.HomeKit:default] Remote access health monitor timer fired, checking state for all homes
2026-02-21 04:08:23.398085+0530 0x4dcfc4   Default     0x0                  15564  0    locationd: [com.apple.locationd.Position:GeneralCLX] @ClxSimulated, Fix, 1, ll, <private>, <private>, acc, 5.00, course, -1.0, time, 793319904.4, deltaDistance, 0.0, deltaDistanceAccuracy, 1.9, odometer, -1.0, timestampGps, 793319904.4
2026-02-21 04:08:23.398307+0530 0x4f416c   Activity    0x8b44d6             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:23.398385+0530 0x4f416c   Activity    0x8b44d7             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:23.398405+0530 0x4f416c   Activity    0x8b44d8             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:23.398420+0530 0x4f416c   Activity    0x8b44d9             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:23.398434+0530 0x4f416c   Activity    0x8b44da             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:23.398445+0530 0x4f416c   Activity    0x8b44db             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:23.398455+0530 0x4f416c   Activity    0x8b44dc             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:23.398503+0530 0x4dcfc4   Default     0x8b44d6             15564  0    locationd: [com.apple.locationd.Position:GeneralCLX] MovingApDetector, received location: <private>, success: yes
2026-02-21 04:08:23.398735+0530 0x4f416e   Default     0x8b44d6             15564  0    locationd: [com.apple.locationd.Position:GeneralCLX] @ClxClient, Fix, 1, ll, <private>, <private>, acc, 5.00, speed, -1.0, course, -1.0, type, 1, alt, 0.0, altunc, -1.0, ellipsoidalAlt, 0.0, speedUnc, -1.0, courseUnc, -1.0, signalEnv, 0, timestamp, 793319903.397
2026-02-21 04:08:23.398868+0530 0x4f416c   Default     0x8b44d6             15564  0    locationd: [com.apple.locationd.Core:Core] {"msg":"#pla #zone-relevance-tracker, location notification", "notification":5, "_currentLocation":'68 E0 98 69 00 00 00 00 E3 DC 5D 12 F5 77 15 A6 39 34 2F BC 02 76 E2 8C CD 64 3A 6C 45 94 31 87 76 37 63 56 1F C7 00 76 88 6F 60 7B 0A 78 C5 31 DD 37 65 CA 7F AF B3 ED 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 62 83 AD F6 31 B2 BD 8B 97 54 3D 6C FF C1 BD 88 BF B7 EB 26 2B 76 C7 C7 DD 29 6A BB 00 BC 65 34 CD 64 3A 6C 45 94 31 87 76 37 63 56 1F C7 00 76 F1 7E E4 6E EA 11 72 0B 48 24 27 FC FA 27 0A D1 22 80 3C 7C 32 56 BB 66 C9 FF 68 98 48 1F 13 2E 8F CE 3C 92 67 56 45 39 E5 33 80 57 FA 41 FF 52', "NewLocation":'68 E0 98 69 00 00 00 00 E3 DC 5D 12 F5 77 15 A6 39 34 2F BC 02 76 E2 8C CD 64 3A 6C 45 94 31 87 76 37 63 56 1F C7 00 76 88 6F 60 7B 0A 78 C5 31 DD 37 65 CA 7F AF B3 ED 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 41 35 65 75 F5 8C BE E7 E2 3A E2 2D 93 71 B6 18 BF B7 EB 26 2B 76 C7 C7 DD 29 6A BB 00 BC 65 34 CD 64 3A 6C 45 94 31 87 76 37 63 56 1F C7 00 76 F1 7E E4 6E EA 11 72 0B 48 24 27 FC FA 27 0A D1 22 80 3C 7C 32 56 BB 66 C9 FF 68 98 48 1F 13 2E 8F CE 3C 92 67 56 45 39 E5 33 80 57 FA 41 FF 52'}
2026-02-21 04:08:23.399645+0530 0x4f416c   Default     0x8b44d6             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x16b3dfa08) wifi1Event
2026-02-21 04:08:23.399674+0530 0x4f416c   Default     0x8b44d6             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] @WifiLogic, handleInput, System::LeechLocation
2026-02-21 04:08:23.399801+0530 0x4f416c   Default     0x8b44d6             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] {"msg":"CLWifi1SystemLogic::apply", "event":elapsed, "begin_mach":7233734468200, "end_mach":7233734470453, "elapsed_s":"0.000093875", "event":System::LeechLocation, "now_s":"793319903.398866057"}
2026-02-21 04:08:23.399826+0530 0x4f416c   Default     0x8b44d6             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x16b3dfa08) wifi1Event
2026-02-21 04:08:23.399853+0530 0x4f416c   Default     0x8b44d6             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x16b3dfa08) wifi1Event
2026-02-21 04:08:23.399889+0530 0x4f416c   Default     0x8b44d6             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] @WifiLogic, handleInput, System::LeechLocation
2026-02-21 04:08:23.400024+0530 0x4f416c   Default     0x8b44d6             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] {"msg":"CLWifi1SystemLogic::apply", "event":elapsed, "begin_mach":7233734474016, "end_mach":7233734475827, "elapsed_s":"0.000075458", "event":System::LeechLocation, "now_s":"793319903.399119020"}
2026-02-21 04:08:23.400058+0530 0x4f416c   Default     0x8b44d6             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x16b3dfa08) wifi1Event
2026-02-21 04:08:24.398856+0530 0x4dcfc4   Default     0x0                  15564  0    locationd: [com.apple.locationd.Position:GeneralCLX] @ClxSimulated, Fix, 1, ll, <private>, <private>, acc, 5.00, course, -1.0, time, 793319905.4, deltaDistance, 0.0, deltaDistanceAccuracy, 1.9, odometer, -1.0, timestampGps, 793319905.4
2026-02-21 04:08:24.399042+0530 0x4f416c   Activity    0x8b44dd             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:24.399107+0530 0x4f416c   Activity    0x8b44de             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:24.399135+0530 0x4f416c   Activity    0x8b44df             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:24.399151+0530 0x4f416c   Activity    0x8b4510             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:24.399161+0530 0x4f416c   Activity    0x8b4511             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:24.399171+0530 0x4f416c   Activity    0x8b4512             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:24.399180+0530 0x4f416c   Activity    0x8b4513             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:24.399193+0530 0x4f416e   Default     0x8b44dd             15564  0    locationd: [com.apple.locationd.Position:GeneralCLX] MovingApDetector, received location: <private>, success: yes
2026-02-21 04:08:24.399469+0530 0x4dcfc4   Default     0x8b44dd             15564  0    locationd: [com.apple.locationd.Position:GeneralCLX] @ClxClient, Fix, 1, ll, <private>, <private>, acc, 5.00, speed, -1.0, course, -1.0, type, 1, alt, 0.0, altunc, -1.0, ellipsoidalAlt, 0.0, speedUnc, -1.0, courseUnc, -1.0, signalEnv, 0, timestamp, 793319904.398
2026-02-21 04:08:24.399659+0530 0x4dbf05   Default     0x8b44dd             15564  0    locationd: [com.apple.locationd.Core:Core] {"msg":"#pla #zone-relevance-tracker, location notification", "notification":5, "_currentLocation":'68 E0 98 69 00 00 00 00 E3 DC 5D 12 F5 77 15 A6 39 34 2F BC 02 76 E2 8C CD 64 3A 6C 45 94 31 87 76 37 63 56 1F C7 00 76 88 6F 60 7B 0A 78 C5 31 DD 37 65 CA 7F AF B3 ED 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 41 35 65 75 F5 8C BE E7 E2 3A E2 2D 93 71 B6 18 BF B7 EB 26 2B 76 C7 C7 DD 29 6A BB 00 BC 65 34 CD 64 3A 6C 45 94 31 87 76 37 63 56 1F C7 00 76 F1 7E E4 6E EA 11 72 0B 48 24 27 FC FA 27 0A D1 22 80 3C 7C 32 56 BB 66 C9 FF 68 98 48 1F 13 2E 8F CE 3C 92 67 56 45 39 E5 33 80 57 FA 41 FF 52', "NewLocation":'68 E0 98 69 00 00 00 00 E3 DC 5D 12 F5 77 15 A6 39 34 2F BC 02 76 E2 8C CD 64 3A 6C 45 94 31 87 76 37 63 56 1F C7 00 76 88 6F 60 7B 0A 78 C5 31 DD 37 65 CA 7F AF B3 ED 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 CF FB 00 80 1A 2B EE 6B 89 8E A0 F6 6B 73 64 A6 BF B7 EB 26 2B 76 C7 C7 DD 29 6A BB 00 BC 65 34 CD 64 3A 6C 45 94 31 87 76 37 63 56 1F C7 00 76 F1 7E E4 6E EA 11 72 0B 48 24 27 FC FA 27 0A D1 22 80 3C 7C 32 56 BB 66 C9 FF 68 98 48 1F 13 2E 8F CE 3C 92 67 56 45 39 E5 33 80 57 FA 41 FF 52'}
2026-02-21 04:08:24.400462+0530 0x4f416e   Default     0x8b44dd             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x16b60fa08) wifi1Event
2026-02-21 04:08:24.400492+0530 0x4f416e   Default     0x8b44dd             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] @WifiLogic, handleInput, System::LeechLocation
2026-02-21 04:08:24.400616+0530 0x4f416e   Default     0x8b44dd             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] {"msg":"CLWifi1SystemLogic::apply", "event":elapsed, "begin_mach":7233758487805, "end_mach":7233758490013, "elapsed_s":"0.000092000", "event":System::LeechLocation, "now_s":"793319904.399683952"}
2026-02-21 04:08:24.400639+0530 0x4f416e   Default     0x8b44dd             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x16b60fa08) wifi1Event
2026-02-21 04:08:24.400672+0530 0x4f416e   Default     0x8b44dd             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x16b60fa08) wifi1Event
2026-02-21 04:08:24.400720+0530 0x4f416e   Default     0x8b44dd             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] @WifiLogic, handleInput, System::LeechLocation
2026-02-21 04:08:24.400847+0530 0x4f416e   Default     0x8b44dd             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] {"msg":"CLWifi1SystemLogic::apply", "event":elapsed, "begin_mach":7233758494151, "end_mach":7233758495588, "elapsed_s":"0.000059875", "event":System::LeechLocation, "now_s":"793319904.399958014"}
2026-02-21 04:08:24.400903+0530 0x4f416e   Default     0x8b44dd             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x16b60fa08) wifi1Event
2026-02-21 04:08:25.401112+0530 0x4f416e   Default     0x0                  15564  0    locationd: [com.apple.locationd.Position:GeneralCLX] @ClxSimulated, Fix, 1, ll, <private>, <private>, acc, 5.00, course, -1.0, time, 793319906.4, deltaDistance, 0.0, deltaDistanceAccuracy, 1.9, odometer, -1.0, timestampGps, 793319906.4
2026-02-21 04:08:25.401348+0530 0x4f416e   Activity    0x8b4514             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:25.401414+0530 0x4f416e   Activity    0x8b4515             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:25.401443+0530 0x4f416e   Activity    0x8b4516             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:25.401466+0530 0x4f416e   Activity    0x8b4517             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:25.401486+0530 0x4f416e   Activity    0x8b4518             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:25.401504+0530 0x4f416e   Activity    0x8b4519             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:25.401522+0530 0x4f416e   Activity    0x8b451a             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:25.401560+0530 0x4dbf05   Default     0x8b4514             15564  0    locationd: [com.apple.locationd.Position:GeneralCLX] MovingApDetector, received location: <private>, success: yes
2026-02-21 04:08:25.402081+0530 0x4dcfc4   Default     0x8b4514             15564  0    locationd: [com.apple.locationd.Position:GeneralCLX] @ClxClient, Fix, 1, ll, <private>, <private>, acc, 5.00, speed, -1.0, course, -1.0, type, 1, alt, 0.0, altunc, -1.0, ellipsoidalAlt, 0.0, speedUnc, -1.0, courseUnc, -1.0, signalEnv, 0, timestamp, 793319905.400
2026-02-21 04:08:25.402360+0530 0x4f416e   Default     0x8b4514             15564  0    locationd: [com.apple.locationd.Core:Core] {"msg":"#pla #zone-relevance-tracker, location notification", "notification":5, "_currentLocation":'68 E0 98 69 00 00 00 00 E3 DC 5D 12 F5 77 15 A6 39 34 2F BC 02 76 E2 8C CD 64 3A 6C 45 94 31 87 76 37 63 56 1F C7 00 76 88 6F 60 7B 0A 78 C5 31 DD 37 65 CA 7F AF B3 ED 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 CF FB 00 80 1A 2B EE 6B 89 8E A0 F6 6B 73 64 A6 BF B7 EB 26 2B 76 C7 C7 DD 29 6A BB 00 BC 65 34 CD 64 3A 6C 45 94 31 87 76 37 63 56 1F C7 00 76 F1 7E E4 6E EA 11 72 0B 48 24 27 FC FA 27 0A D1 22 80 3C 7C 32 56 BB 66 C9 FF 68 98 48 1F 13 2E 8F CE 3C 92 67 56 45 39 E5 33 80 57 FA 41 FF 52', "NewLocation":'68 E0 98 69 00 00 00 00 E3 DC 5D 12 F5 77 15 A6 39 34 2F BC 02 76 E2 8C CD 64 3A 6C 45 94 31 87 76 37 63 56 1F C7 00 76 88 6F 60 7B 0A 78 C5 31 DD 37 65 CA 7F AF B3 ED 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 A3 E3 88 5D 85 D4 8C 4E 99 FE 97 35 6C 41 CC 73 BF B7 EB 26 2B 76 C7 C7 DD 29 6A BB 00 BC 65 34 CD 64 3A 6C 45 94 31 87 76 37 63 56 1F C7 00 76 F1 7E E4 6E EA 11 72 0B 48 24 27 FC FA 27 0A D1 22 80 3C 7C 32 56 BB 66 C9 FF 68 98 48 1F 13 2E 8F CE 3C 92 67 56 45 39 E5 33 80 57 FA 41 FF 52'}
2026-02-21 04:08:25.403398+0530 0x4f416d   Default     0x8b4514             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x16b727a08) wifi1Event
2026-02-21 04:08:25.403419+0530 0x4f416d   Default     0x8b4514             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] @WifiLogic, handleInput, System::LeechLocation
2026-02-21 04:08:25.403530+0530 0x4f416d   Default     0x8b4514             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] {"msg":"CLWifi1SystemLogic::apply", "event":elapsed, "begin_mach":7233782557954, "end_mach":7233782559947, "elapsed_s":"0.000083042", "event":System::LeechLocation, "now_s":"793319905.402606010"}
2026-02-21 04:08:25.403550+0530 0x4f416d   Default     0x8b4514             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x16b727a08) wifi1Event
2026-02-21 04:08:25.403586+0530 0x4f416d   Default     0x8b4514             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x16b727a08) wifi1Event
2026-02-21 04:08:25.403627+0530 0x4f416d   Default     0x8b4514             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] @WifiLogic, handleInput, System::LeechLocation
2026-02-21 04:08:25.403730+0530 0x4f416d   Default     0x8b4514             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] {"msg":"CLWifi1SystemLogic::apply", "event":elapsed, "begin_mach":7233782563551, "end_mach":7233782564775, "elapsed_s":"0.000051000", "event":System::LeechLocation, "now_s":"793319905.402848959"}
2026-02-21 04:08:25.403783+0530 0x4f416d   Default     0x8b4514             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x16b727a08) wifi1Event
2026-02-21 04:08:26.404063+0530 0x4dbf05   Default     0x0                  15564  0    locationd: [com.apple.locationd.Position:GeneralCLX] @ClxSimulated, Fix, 1, ll, <private>, <private>, acc, 5.00, course, -1.0, time, 793319907.4, deltaDistance, 0.0, deltaDistanceAccuracy, 1.9, odometer, -1.0, timestampGps, 793319907.4
2026-02-21 04:08:26.404249+0530 0x4f416d   Activity    0x8b451b             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:26.404327+0530 0x4f416d   Activity    0x8b451c             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:26.404348+0530 0x4f416d   Activity    0x8b451d             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:26.404361+0530 0x4f416d   Activity    0x8b451e             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:26.404372+0530 0x4f416d   Activity    0x8b451f             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:26.404381+0530 0x4f416d   Activity    0x8b4520             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:26.404392+0530 0x4f416d   Activity    0x8b4521             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:26.404439+0530 0x4f416e   Default     0x8b451b             15564  0    locationd: [com.apple.locationd.Position:GeneralCLX] MovingApDetector, received location: <private>, success: yes
2026-02-21 04:08:26.404778+0530 0x4dbf05   Default     0x8b451b             15564  0    locationd: [com.apple.locationd.Position:GeneralCLX] @ClxClient, Fix, 1, ll, <private>, <private>, acc, 5.00, speed, -1.0, course, -1.0, type, 1, alt, 0.0, altunc, -1.0, ellipsoidalAlt, 0.0, speedUnc, -1.0, courseUnc, -1.0, signalEnv, 0, timestamp, 793319906.403
2026-02-21 04:08:26.404940+0530 0x4f416d   Default     0x8b451b             15564  0    locationd: [com.apple.locationd.Core:Core] {"msg":"#pla #zone-relevance-tracker, location notification", "notification":5, "_currentLocation":'68 E0 98 69 00 00 00 00 E3 DC 5D 12 F5 77 15 A6 39 34 2F BC 02 76 E2 8C CD 64 3A 6C 45 94 31 87 76 37 63 56 1F C7 00 76 88 6F 60 7B 0A 78 C5 31 DD 37 65 CA 7F AF B3 ED 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 A3 E3 88 5D 85 D4 8C 4E 99 FE 97 35 6C 41 CC 73 BF B7 EB 26 2B 76 C7 C7 DD 29 6A BB 00 BC 65 34 CD 64 3A 6C 45 94 31 87 76 37 63 56 1F C7 00 76 F1 7E E4 6E EA 11 72 0B 48 24 27 FC FA 27 0A D1 22 80 3C 7C 32 56 BB 66 C9 FF 68 98 48 1F 13 2E 8F CE 3C 92 67 56 45 39 E5 33 80 57 FA 41 FF 52', "NewLocation":'68 E0 98 69 00 00 00 00 E3 DC 5D 12 F5 77 15 A6 39 34 2F BC 02 76 E2 8C CD 64 3A 6C 45 94 31 87 76 37 63 56 1F C7 00 76 88 6F 60 7B 0A 78 C5 31 DD 37 65 CA 7F AF B3 ED 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 38 17 1F BD CA EE BF 0B 17 CA 81 64 58 B0 45 46 BF B7 EB 26 2B 76 C7 C7 DD 29 6A BB 00 BC 65 34 CD 64 3A 6C 45 94 31 87 76 37 63 56 1F C7 00 76 F1 7E E4 6E EA 11 72 0B 48 24 27 FC FA 27 0A D1 22 80 3C 7C 32 56 BB 66 C9 FF 68 98 48 1F 13 2E 8F CE 3C 92 67 56 45 39 E5 33 80 57 FA 41 FF 52'}
2026-02-21 04:08:26.405767+0530 0x4dcfc4   Default     0x8b451b             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x16b69ba08) wifi1Event
2026-02-21 04:08:26.405814+0530 0x4dcfc4   Default     0x8b451b             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] @WifiLogic, handleInput, System::LeechLocation
2026-02-21 04:08:26.405951+0530 0x4dcfc4   Default     0x8b451b             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] {"msg":"CLWifi1SystemLogic::apply", "event":elapsed, "begin_mach":7233806615658, "end_mach":7233806618060, "elapsed_s":"0.000100083", "event":System::LeechLocation, "now_s":"793319906.405006051"}
2026-02-21 04:08:26.405978+0530 0x4dcfc4   Default     0x8b451b             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x16b69ba08) wifi1Event
2026-02-21 04:08:26.406011+0530 0x4dcfc4   Default     0x8b451b             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x16b69ba08) wifi1Event
2026-02-21 04:08:26.406026+0530 0x4dcfc4   Default     0x8b451b             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] @WifiLogic, handleInput, System::LeechLocation
2026-02-21 04:08:26.406138+0530 0x4dcfc4   Default     0x8b451b             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] {"msg":"CLWifi1SystemLogic::apply", "event":elapsed, "begin_mach":7233806621165, "end_mach":7233806622567, "elapsed_s":"0.000058417", "event":System::LeechLocation, "now_s":"793319906.405248046"}
2026-02-21 04:08:26.406240+0530 0x4dcfc4   Default     0x8b451b             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x16b69ba08) wifi1Event
2026-02-21 04:08:27.404458+0530 0x4dcfc4   Default     0x0                  15564  0    locationd: [com.apple.locationd.Position:GeneralCLX] @ClxSimulated, Fix, 1, ll, <private>, <private>, acc, 5.00, course, -1.0, time, 793319908.4, deltaDistance, 0.0, deltaDistanceAccuracy, 1.9, odometer, -1.0, timestampGps, 793319908.4
2026-02-21 04:08:27.404686+0530 0x4f416e   Activity    0x8b4522             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:27.404792+0530 0x4f416e   Activity    0x8b4523             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:27.404828+0530 0x4f416e   Activity    0x8b4524             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:27.404865+0530 0x4f416e   Activity    0x8b4525             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:27.404887+0530 0x4f416e   Activity    0x8b4526             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:27.404912+0530 0x4f416e   Activity    0x8b4527             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:27.404933+0530 0x4f416e   Activity    0x8b4528             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:08:27.404996+0530 0x4f416d   Default     0x8b4522             15564  0    locationd: [com.apple.locationd.Position:GeneralCLX] MovingApDetector, received location: <private>, success: yes
2026-02-21 04:08:27.405419+0530 0x4dcfc4   Default     0x8b4522             15564  0    locationd: [com.apple.locationd.Position:GeneralCLX] @ClxClient, Fix, 1, ll, <private>, <private>, acc, 5.00, speed, -1.0, course, -1.0, type, 1, alt, 0.0, altunc, -1.0, ellipsoidalAlt, 0.0, speedUnc, -1.0, courseUnc, -1.0, signalEnv, 0, timestamp, 793319907.404
